iter	MultiClass
193	0.0003526366188
194	0.0003507208152
195	0.0003486488009
196	0.0003467145443
197	0.0003427730146
198	0.0003407651027
199	0.0003384663571
200	0.0003364462544
201	0.0003338407202
202	0.0003318329305
203	0.0003298604375
204	0.0003277400083
205	0.0003259179914
206	0.0003240354238
207	0.0003217271963
208	0.0003199855204
209	0.0003182516872
210	0.0003162335375
211	0.0003143245456
212	0.0003126484388
213	0.0003102233541
214	0.0003084801251
215	0.0003070171766
216	0.0003054304095
217	0.0003038547603
218	0.0003016167308
219	0.0002986136412
220	0.0002971368861
221	0.000295122794
222	0.0002933833812
223	0.0002915102932
224	0.0002887215917
225	0.0002866552821
226	0.0002840420884
227	0.0002826258323
228	0.0002812132791
229	0.0002797599158
230	0.0002784324917
231	0.0002760880103
232	0.000273627235
233	0.000272169848
234	0.0002708319111
235	0.0002691502615
236	0.0002665887027
237	0.0002653010512
238	0.0002640139999
239	0.0002627751516
240	0.000261193127
241	0.0002600719599
242	0.0002589415742
243	0.0002574451719
244	0.0002565766131
245	0.0002550748491
246	0.000253608858
247	0.0002522267806
248	0.0002508327731
249	0.0002498117902
250	0.0002485935686
251	0.0002472114741
252	0.0002458319653
253	0.0002447835793
254	0.0002437885617
255	0.0002420296275
256	0.0002407566043
257	0.0002397057051
258	0.0002378854623
259	0.0002367389979
260	0.0002358992913
261	0.0002348984124
262	0.0002339636455
263	0.0002329233368
264	0.0002320879191
265	0.0002313245531
266	0.0002303891387
267	0.0002292414797
268	0.0002277642373
269	0.0002261768452
270	0.0002250297996
271	0.0002234733189
272	0.0002226380886
273	0.000221573006
274	0.0002211065898
275	0.0002204636044
276	0.0002195147843
277	0.0002174717513
278	0.0002164458889
279	0.0002158734492
280	0.0002149717227
281	0.000214387759
282	0.0002130315068
283	0.0002126757876
284	0.0002121774906
285	0.0002111755177
286	0.0002102465593
287	0.000209318023
288	0.0002083654492
289	0.0002074454737
290	0.0002066261661
291	0.0002049576664
292	0.0002041002962
293	0.0002036473197
294	0.0002026071697
295	0.0002017623171
296	0.0002010800162
297	0.0002006642359
298	0.000199935841
299	0.0001994780944
300	0.000198387413
301	0.0001977429376
302	0.0001968844178
303	0.0001961778469
304	0.0001954765894
305	0.0001948142429
306	0.0001939650733
307	0.0001935709428
308	0.0001925808109
309	0.0001914585007
310	0.0001906655638
311	0.0001896374748
312	0.0001888559043
313	0.0001880852033
314	0.0001878606704
315	0.0001871305314
316	0.000186764683
317	0.000186006489
318	0.0001856713466
319	0.0001849222559
320	0.0001842113121
321	0.00018387369
322	0.0001829824575
323	0.0001823930647
324	0.0001815662584
325	0.0001812577902
326	0.0001810848407
327	0.0001803817473
328	0.0001800990355
329	0.0001794579798
330	0.0001788267375
331	0.0001781206636
332	0.0001774816883
333	0.0001767974222
334	0.0001762370198
335	0.0001756908892
336	0.0001748821864
337	0.0001742965375
338	0.0001740488366
339	0.0001734616184
340	0.0001728400976
341	0.0001723053779
342	0.0001714735766
343	0.0001706609983
344	0.0001700595928
345	0.0001692453184
346	0.0001690058424
347	0.0001687717565
348	0.0001681575265
349	0.0001679257274
350	0.0001677021972
351	0.000167488086
352	0.0001673556573
353	0.0001671445996
354	0.000166510308
355	0.0001657337175
356	0.0001651813875
357	0.0001650029994
358	0.0001644467923
359	0.0001636917296
360	0.0001635212979
361	0.0001629483949
362	0.0001627647234
363	0.0001621962757
364	0.0001612230198
365	0.0001607132134
366	0.0001606022358
367	0.0001604443164
368	0.0001602825667
369	0.0001597713637
370	0.000159085528
371	0.0001589286669
372	0.0001587734372
373	0.0001582702525
374	0.0001581783508
375	0.0001580856097
376	0.0001572996591
377	0.0001571562221
378	0.0001566759476
379	0.000156540114
380	0.0001563997194
381	0.0001559095716
382	0.000155781433
383	0.0001552592703
384	0.0001547878547
385	0.0001546636467
386	0.0001541315912
387	0.0001540107342
388	0.0001535164884
389	0.0001526848579
390	0.0001522237287
391	0.0001521067302
392	0.0001520034704
393	0.0001514114282
394	0.0001512932804
395	0.0001508183152
396	0.0001502480193
397	0.0001496440751
398	0.0001495359011
399	0.0001491660701
400	0.0001490071497
401	0.0001485641296
402	0.0001481642864
403	0.0001476927789
404	0.0001476310069
405	0.0001471768505
406	0.0001466756893
407	0.0001461832717
408	0.0001457109302
409	0.0001456159238
410	0.0001455192829
411	0.0001451109651
412	0.0001446758654
413	0.000144582616
414	0.0001444822624
415	0.000144067464
416	0.0001440112
417	0.0001439091671
418	0.0001433555819
419	0.0001432705667
420	0.0001431939439
421	0.0001431086267
422	0.0001427733621
423	0.0001426827951
424	0.0001426031736
425	0.0001425542616
426	0.000142507915
427	0.000142431168
428	0.000141945906
429	0.0001414150293
430	0.0001409742794
431	0.0001409287843
432	0.0001405680213
433	0.0001404929743
434	0.0001400811945
435	0.0001396679585
436	0.000139591824
437	0.0001391728026
438	0.0001391034434
439	0.0001385859632
440	0.0001385089411
441	0.000138449672
442	0.0001380739827
443	0.0001376886038
444	0.0001371855935
445	0.0001366846589
446	0.0001366246332
447	0.0001361963565
448	0.0001361341289
449	0.0001360680265
450	0.0001360003434
451	0.0001356041916
452	0.0001355330477
453	0.0001354948751
454	0.0001351333007
455	0.0001350780198
456	0.0001350252918
457	0.000134988933
458	0.0001349380862
459	0.0001348392588
460	0.0001347843136
461	0.0001347277036
462	0.0001343782188
463	0.0001340087412
464	0.0001339557971
465	0.0001335909236
466	0.0001335358735
467	0.0001331351858
468	0.0001330888202
469	0.0001327587292
470	0.0001327059613
471	0.0001326578373
472	0.0001326048045
473	0.0001321646947
474	0.0001321140306
475	0.0001320608677
476	0.0001315841582
477	0.0001315405448
478	0.000131510501
479	0.0001311824607
480	0.0001311480498
481	0.0001311202931
482	0.0001307757068
483	0.0001307368422
484	0.0001306979638
485	0.0001303222114
486	0.0001302807324
487	0.0001302368891
488	0.0001301913882
489	0.0001301501903
490	0.0001298348669
491	0.000129613706
492	0.0001292633327
493	0.000129218715
494	0.0001288526691
495	0.0001288210434
496	0.0001287780292
497	0.0001284125582
498	0.0001283852193
499	0.0001279628583
500	0.0001276221339
501	0.0001272419368
502	0.0001269898813
503	0.0001266196703
504	0.0001261986363
505	0.000125898423
506	0.0001254950307
507	0.0001251619981
508	0.0001247546254
509	0.0001244157
510	0.000124368165
511	0.0001239923006
512	0.0001239517862
513	0.0001237567214
514	0.0001237314731
515	0.0001237046589
516	0.0001233808946
517	0.0001230723272
518	0.0001225719495
519	0.0001225331708
520	0.0001221277453
521	0.000122093567
522	0.0001218602674
523	0.0001215851013
524	0.0001215550234
525	0.0001215194463
526	0.0001212282147
527	0.0001212037608
528	0.0001209036456
529	0.0001208807938
530	0.0001205618599
531	0.0001205323995
532	0.000120244519
533	0.0001202100856
534	0.0001201757994
535	0.0001201478421
536	0.0001198249545
537	0.0001197899184
538	0.0001194839743
539	0.0001192215856
540	0.0001188534629
541	0.0001188256996
542	0.000118801041
543	0.0001185837438
544	0.0001185560635
545	0.0001185267227
546	0.0001184978202
547	0.0001184627614
548	0.0001184276034
549	0.0001181040572
550	0.000118079579
551	0.0001180480724
552	0.00011774301
553	0.0001177141805
554	0.0001176883588
555	0.0001176648801
556	0.0001172984426
557	0.0001170209551
558	0.0001169995992
559	0.0001169761592
560	0.000116643615
561	0.0001166208119
562	0.0001164714197
563	0.0001162100835
564	0.0001161830759
565	0.0001161554965
566	0.000116135503
567	0.0001158424377
568	0.0001155395318
569	0.0001152167342
570	0.0001148766051
571	0.0001148551997
572	0.0001148307546
573	0.0001148121454
574	0.0001147869856
575	0.0001145439463
576	0.0001145163032
577	0.0001144893151
578	0.0001144624852
579	0.0001144351593
580	0.0001144161166
581	0.0001143966391
582	0.0001141231385
583	0.0001141024736
584	0.0001137772184
585	0.0001135245244
586	0.0001134985027
587	0.0001134788979
588	0.000113458336
589	0.0001134394097
590	0.0001134183274
591	0.0001131300198
592	0.0001128485673
593	0.0001125873986
594	0.0001125675789
595	0.0001122437336
596	0.0001122181636
597	0.0001119545315
598	0.0001117134566
599	0.000111690897
600	0.000111388977
601	0.000111366835
602	0.0001110944538
603	0.000110781782
604	0.000110757665
605	0.0001104433383
606	0.0001104252641
607	0.0001101305759
608	0.0001101085328
609	0.0001100872574
610	0.0001098301175
611	0.0001096989301
612	0.0001096235644
613	0.0001096027626
614	0.0001095809219
615	0.0001095502881
616	0.0001092446229
617	0.0001090013458
618	0.0001087409322
619	0.0001087068345
620	0.0001086882987
621	0.0001084086511
622	0.0001083937227
623	0.0001081327506
624	0.0001080658363
625	0.0001079513534
626	0.0001077135327
627	0.0001074181338
628	0.0001072453553
629	0.0001072301469
630	0.0001072119213
631	0.000106885189
632	0.0001068668154
633	0.0001068464055
634	0.0001068272164
635	0.00010680697
636	0.0001067908293
637	0.0001067733904
638	0.0001065117309
639	0.0001062388262
640	0.0001062192644
641	0.000105988128
642	0.0001057006173
643	0.0001056877947
644	0.0001054079139
645	0.0001051794795
646	0.0001049027761
647	0.0001048851943
648	0.0001048665765
649	0.0001048457339
650	0.0001045758638
651	0.000104364437
652	0.0001043454129
653	0.0001043225568
654	0.0001041008538
655	0.000104082565
656	0.000104064103
657	0.0001040463165
658	0.0001039586882
659	0.0001039422255
660	0.000103924763
661	0.0001037199596
662	0.0001036562614
663	0.0001034211748
664	0.0001030901042
665	0.0001028679267
666	0.0001028538689
667	0.0001028343859
668	0.0001026050858
669	0.0001025848735
670	0.0001025712448
671	0.0001023471348
672	0.000102270551
673	0.000102043566
674	0.0001017260662
675	0.0001016661269
676	0.0001016425849
677	0.000101469975
678	0.0001014552471
679	0.0001011754951
680	0.0001009762791
681	0.0001009623385
682	0.0001007214355
683	0.0001007048983
684	0.0001006901486
685	0.0001005088942
686	0.0001004934784
687	0.0001002375126
688	0.0001002187327
689	0.0001000302563
690	0.0001000124468
691	9.979361681e-05
692	9.978107724e-05
693	9.976559896e-05
694	9.975104697e-05
695	9.954808209e-05
696	9.932051689e-05
697	9.930359208e-05
698	9.911739104e-05
699	9.910431604e-05
700	9.909256833e-05
701	9.907859566e-05
702	9.9065124e-05
703	9.904886019e-05
704	9.883714443e-05
705	9.858969957e-05
706	9.857616787e-05
707	9.85620266e-05
708	9.855015527e-05
709	9.835144836e-05
710	9.812396855e-05
711	9.793023253e-05
712	9.762458069e-05
713	9.74122295e-05
714	9.710467611e-05
715	9.709153484e-05
716	9.707957474e-05
717	9.706470204e-05
718	9.687356743e-05
719	9.68611031e-05
720	9.661192553e-05
721	9.638644953e-05
722	9.616551635e-05
723	9.596468483e-05
724	9.5841872e-05
725	9.564598938e-05
726	9.563175864e-05
727	9.561721579e-05
728	9.560310737e-05
729	9.538220447e-05
730	9.519038334e-05
731	9.497949566e-05
732	9.482028099e-05
733	9.477784778e-05
734	9.455459414e-05
735	9.437629015e-05
736	9.436343547e-05
737	9.43507018e-05
738	9.433756055e-05
739	9.415806418e-05
740	9.395825198e-05
741	9.394354967e-05
742	9.376872313e-05
743	9.358770928e-05
744	9.357458428e-05
745	9.356471341e-05
746	9.352185288e-05
747	9.350885397e-05
748	9.337486008e-05
749	9.336551916e-05
750	9.331314152e-05
751	9.329877768e-05
752	9.313075357e-05
753	9.294710681e-05
754	9.282080442e-05
755	9.261985832e-05
756	9.260598573e-05
757	9.259522285e-05
758	9.241290762e-05
759	9.235185636e-05
760	9.234008806e-05
761	9.232915457e-05
762	9.2308485e-05
763	9.203748387e-05
764	9.20281408e-05
765	9.185500967e-05
766	9.184219895e-05
767	9.181735282e-05
768	9.180648982e-05
769	9.179153464e-05
770	9.160573194e-05
771	9.137790785e-05
772	9.123980159e-05
773	9.104767693e-05
774	9.103816096e-05
775	9.08734869e-05
776	9.069939052e-05
777	9.054812073e-05
778	9.037858107e-05
779	9.03667959e-05
780	9.035468884e-05
781	9.016038083e-05
782	8.999643378e-05
783	8.984647573e-05
784	8.9834141e-05
785	8.969028188e-05
786	8.967997159e-05
787	8.966699411e-05
788	8.965499715e-05
789	8.964170398e-05
790	8.948856678e-05
791	8.947908376e-05
792	8.933410334e-05
793	8.932198868e-05
794	8.930503971e-05
795	8.929257033e-05
796	8.909521622e-05
797	8.908412607e-05
798	8.907426512e-05
799	8.906212887e-05
800	8.905089374e-05
801	8.889251775e-05
802	8.872625115e-05
803	8.871111433e-05
804	8.853488831e-05
805	8.852357662e-05
806	8.832768937e-05
807	8.831784526e-05
808	8.818839261e-05
809	8.80005993e-05
810	8.798884769e-05
811	8.797839201e-05
812	8.796745544e-05
813	8.795655773e-05
814	8.79471568e-05
815	8.779964709e-05
816	8.763448595e-05
817	8.748188446e-05
818	8.74698836e-05
819	8.745741024e-05
820	8.729840333e-05
821	8.728818365e-05
822	8.727893014e-05
823	8.719464798e-05
824	8.696704853e-05
825	8.681311797e-05
826	8.680393975e-05
827	8.679280468e-05
828	8.678136737e-05
829	8.676953164e-05
830	8.675803575e-05
831	8.674725748e-05
832	8.660581817e-05
833	8.645137264e-05
834	8.630691433e-05
835	8.629903886e-05
836	8.628910687e-05
837	8.627910562e-05
838	8.625379925e-05
839	8.61144074e-05
840	8.610254202e-05
841	8.609265011e-05
842	8.607027852e-05
843	8.594523316e-05
844	8.593406248e-05
845	8.592364941e-05
846	8.59110112e-05
847	8.589936559e-05
848	8.575555392e-05
849	8.561261881e-05
850	8.551927417e-05
851	8.538426365e-05
852	8.537524788e-05
853	8.536287605e-05
854	8.524627781e-05
855	8.521614862e-05
856	8.504098687e-05
857	8.503310917e-05
858	8.489452063e-05
859	8.481484798e-05
860	8.480602735e-05
861	8.479611887e-05
862	8.478372785e-05
863	8.477482011e-05
864	8.460533903e-05
865	8.459375651e-05
866	8.458431397e-05
867	8.437069075e-05
868	8.423612931e-05
869	8.421407176e-05
870	8.408465449e-05
871	8.407567763e-05
872	8.406554806e-05
873	8.405143582e-05
874	8.394095781e-05
875	8.377517692e-05
876	8.376602682e-05
877	8.375612231e-05
878	8.374521574e-05
879	8.373636782e-05
880	8.372830992e-05
881	8.366633205e-05
882	8.344962007e-05
883	8.332609582e-05
884	8.33165784e-05
885	8.316955542e-05
886	8.315857932e-05
887	8.296046267e-05
888	8.295154906e-05
889	8.280570815e-05
890	8.279493381e-05
891	8.254909722e-05
892	8.253917102e-05
893	8.25305017e-05
894	8.238142656e-05
895	8.225686204e-05
896	8.224716842e-05
897	8.203315575e-05
898	8.202611062e-05
899	8.201557424e-05
900	8.189220912e-05
901	8.188351904e-05
902	8.187593682e-05
903	8.186709564e-05
904	8.185188766e-05
905	8.184269409e-05
906	8.183445241e-05
907	8.170874036e-05
908	8.156643336e-05
909	8.155798648e-05
910	8.154974438e-05
911	8.142249107e-05
912	8.139053852e-05
913	8.1381637e-05
914	8.131225456e-05
915	8.115091709e-05
916	8.114238992e-05
917	8.098037341e-05
918	8.082399371e-05
919	8.062013021e-05
920	8.060886064e-05
921	8.060183759e-05
922	8.059242634e-05
923	8.05850929e-05
924	8.045694607e-05
925	8.030883945e-05
926	8.015478775e-05
927	8.014873544e-05
928	8.013887971e-05
929	8.013150303e-05
930	8.01240336e-05
931	8.011385179e-05
932	8.010684824e-05
933	8.009923752e-05
934	7.997374885e-05
935	7.99248542e-05
936	7.991520157e-05
937	7.989699996e-05
938	7.988876438e-05
939	7.987872022e-05
940	7.986919935e-05
941	7.986013494e-05
942	7.984952434e-05
943	7.972475933e-05
944	7.971695695e-05
945	7.956010502e-05
946	7.952698368e-05
947	7.951961578e-05
948	7.951053279e-05
949	7.950130211e-05
950	7.945155657e-05
951	7.929937504e-05
952	7.918799929e-05
953	7.9178361e-05
954	7.909427864e-05
955	7.899376216e-05
956	7.898226442e-05
957	7.89764099e-05
958	7.882463026e-05
959	7.873998629e-05
960	7.86920861e-05
961	7.854337686e-05
962	7.853607158e-05
963	7.852678558e-05
964	7.844442714e-05
965	7.841449354e-05
966	7.840691963e-05
967	7.839915554e-05
968	7.824576205e-05
969	7.810893607e-05
970	7.809951714e-05
971	7.809188987e-05
972	7.804389512e-05
973	7.792944321e-05
974	7.791765674e-05
975	7.79079821e-05
976	7.788938773e-05
977	7.788183146e-05
978	7.78750491e-05
979	7.773854299e-05
980	7.760025508e-05
981	7.749356342e-05
982	7.748528176e-05
983	7.735706526e-05
984	7.723899694e-05
985	7.723164071e-05
986	7.72204402e-05
987	7.710251185e-05
988	7.697210497e-05
989	7.696463508e-05
990	7.695768951e-05
991	7.68370972e-05
992	7.683036061e-05
993	7.67693429e-05
994	7.664315251e-05
995	7.663550711e-05
996	7.651803302e-05
997	7.640277787e-05
998	7.639605957e-05
999	7.639052989e-05
1000	7.624474698e-05
1001	7.62366359e-05
1002	7.612487924e-05
1003	7.601994716e-05
1004	7.587110638e-05
1005	7.586575198e-05
1006	7.581121652e-05
1007	7.577956081e-05
1008	7.576810169e-05
1009	7.574021397e-05
1010	7.573225819e-05
1011	7.57258024e-05
1012	7.571979586e-05
1013	7.563022444e-05
1014	7.549438973e-05
1015	7.54853124e-05
1016	7.547812201e-05
1017	7.536193232e-05
1018	7.523370286e-05
1019	7.522794539e-05
1020	7.52197678e-05
1021	7.521245944e-05
1022	7.520427658e-05
1023	7.51981206e-05
1024	7.517793738e-05
1025	7.506680484e-05
1026	7.506006772e-05
1027	7.488956809e-05
1028	7.478035044e-05
1029	7.477423962e-05
1030	7.476621251e-05
1031	7.47572049e-05
1032	7.474753157e-05
1033	7.474051488e-05
1034	7.473491652e-05
1035	7.460118103e-05
1036	7.450814702e-05
1037	7.449971212e-05
1038	7.44032477e-05
1039	7.439679944e-05
1040	7.430468373e-05
1041	7.429736062e-05
1042	7.429198241e-05
1043	7.42845038e-05
1044	7.427759909e-05
1045	7.42690751e-05
1046	7.413498757e-05
1047	7.412963489e-05
1048	7.402268109e-05
1049	7.401372322e-05
1050	7.389219581e-05
1051	7.388461313e-05
1052	7.377468011e-05
1053	7.366905515e-05
1054	7.355325693e-05
1055	7.350963736e-05
1056	7.350271278e-05
1057	7.347788611e-05
1058	7.338193016e-05
1059	7.337355987e-05
1060	7.336528876e-05
1061	7.335905153e-05
1062	7.323968147e-05
1063	7.312591605e-05
1064	7.311848433e-05
1065	7.296249396e-05
1066	7.295574767e-05
1067	7.285205323e-05
1068	7.284339328e-05
1069	7.283775328e-05
1070	7.28310774e-05
1071	7.275722652e-05
1072	7.264124109e-05
1073	7.263183405e-05
1074	7.252239002e-05
1075	7.24247961e-05
1076	7.241703718e-05
1077	7.238922364e-05
1078	7.238162395e-05
1079	7.237640132e-05
1080	7.237118712e-05
1081	7.224096386e-05
1082	7.223294631e-05
1083	7.221665528e-05
1084	7.220909404e-05
1085	7.220340151e-05
1086	7.218189069e-05
1087	7.209047763e-05
1088	7.208475134e-05
1089	7.207222174e-05
1090	7.206524803e-05
1091	7.197305856e-05
1092	7.196718342e-05
1093	7.185664199e-05
1094	7.184871035e-05
1095	7.184328411e-05
1096	7.1836981e-05
1097	7.172770044e-05
1098	7.172017496e-05
1099	7.162329761e-05
1100	7.148015973e-05
1101	7.147477084e-05
1102	7.136281946e-05
1103	7.135644914e-05
1104	7.126868668e-05
1105	7.126299553e-05
1106	7.125765081e-05
1107	7.115517935e-05
1108	7.103893459e-05
1109	7.093762932e-05
1110	7.092356367e-05
1111	7.091719766e-05
1112	7.080237482e-05
1113	7.079512694e-05
1114	7.078830975e-05
1115	7.078042813e-05
1116	7.077396007e-05
1117	7.076884276e-05
1118	7.076327242e-05
1119	7.066751568e-05
1120	7.06614158e-05
1121	7.05522164e-05
1122	7.054736462e-05
1123	7.054202929e-05
1124	7.053674535e-05
1125	7.053087934e-05
1126	7.052455081e-05
1127	7.042505518e-05
1128	7.035604237e-05
1129	7.021944083e-05
1130	7.021344336e-05
1131	7.010469555e-05
1132	7.001344117e-05
1133	7.000632939e-05
1134	6.991314917e-05
1135	6.981115798e-05
1136	6.980608235e-05
1137	6.971926265e-05
1138	6.971221083e-05
1139	6.970524288e-05
1140	6.969879532e-05
1141	6.962781971e-05
1142	6.961809382e-05
1143	6.961273388e-05
1144	6.960632677e-05
1145	6.957731226e-05
1146	6.949342478e-05
1147	6.948696856e-05
1148	6.939594267e-05
1149	6.938842558e-05
1150	6.930987452e-05
1151	6.922611018e-05
1152	6.922051834e-05
1153	6.910570973e-05
1154	6.908497337e-05
1155	6.900784063e-05
1156	6.893104204e-05
1157	6.892621719e-05
1158	6.891971456e-05
1159	6.891394429e-05
1160	6.890756809e-05
1161	6.889495101e-05
1162	6.877775486e-05
1163	6.868557007e-05
1164	6.867943547e-05
1165	6.859155355e-05
1166	6.858636868e-05
1167	6.858003721e-05
1168	6.857585118e-05
1169	6.857130446e-05
1170	6.85649581e-05
1171	6.84626396e-05
1172	6.845781283e-05
1173	6.845093902e-05
1174	6.844124149e-05
1175	6.843463097e-05
1176	6.84294499e-05
1177	6.832269484e-05
1178	6.831326832e-05
1179	6.830628513e-05
1180	6.816751598e-05
1181	6.816172175e-05
1182	6.815645458e-05
1183	6.803584835e-05
1184	6.792807714e-05
1185	6.784398365e-05
1186	6.779983732e-05
1187	6.779402888e-05
1188	6.770344615e-05
1189	6.760698528e-05
1190	6.760176667e-05
1191	6.749833816e-05
1192	6.749177461e-05
1193	6.742217763e-05
1194	6.734209801e-05
1195	6.732213421e-05
1196	6.725139841e-05
1197	6.724618962e-05
1198	6.723479973e-05
1199	6.722962377e-05
1200	6.714552775e-05
1201	6.714004332e-05
1202	6.703767069e-05
1203	6.695307824e-05
1204	6.693108317e-05
1205	6.683902156e-05
1206	6.680684995e-05
1207	6.680013137e-05
1208	6.678653377e-05
1209	6.678127391e-05
1210	6.677164881e-05
1211	6.676536821e-05
1212	6.67589059e-05
1213	6.675303687e-05
1214	6.674336891e-05
1215	6.670651158e-05
1216	6.670057882e-05
1217	6.669445763e-05
1218	6.6604177e-05
1219	6.659832977e-05
1220	6.659347998e-05
1221	6.658590997e-05
1222	6.649118639e-05
1223	6.648484354e-05
1224	6.639841592e-05
1225	6.639184376e-05
1226	6.62962557e-05
1227	6.629175373e-05
1228	6.628669591e-05
1229	6.617986093e-05
1230	6.617475017e-05
1231	6.607239332e-05
1232	6.599152432e-05
1233	6.59139428e-05
1234	6.581612809e-05
1235	6.573850605e-05
1236	6.57329032e-05
1237	6.572703189e-05
1238	6.572190078e-05
1239	6.571648851e-05
1240	6.571113272e-05
1241	6.561011177e-05
1242	6.5601154e-05
1243	6.559530802e-05
1244	6.559081078e-05
1245	6.558511293e-05
1246	6.558097764e-05
1247	6.557522309e-05
1248	6.55696287e-05
1249	6.556394631e-05
1250	6.555845266e-05
1251	6.555334234e-05
1252	6.554843397e-05
1253	6.546005464e-05
1254	6.536467751e-05
1255	6.528014735e-05
1256	6.517750486e-05
1257	6.517083787e-05
1258	6.510249948e-05
1259	6.509693472e-05
1260	6.509232247e-05
1261	6.508659308e-05
1262	6.499484926e-05
1263	6.498919012e-05
1264	6.490005021e-05
1265	6.489535833e-05
1266	6.48897407e-05
1267	6.488453775e-05
1268	6.48780811e-05
1269	6.487414473e-05
1270	6.486746849e-05
1271	6.48615602e-05
1272	6.485634358e-05
1273	6.485158745e-05
1274	6.480142603e-05
1275	6.479495626e-05
1276	6.478881171e-05
1277	6.478370184e-05
1278	6.477854737e-05
1279	6.477433092e-05
1280	6.476848739e-05
1281	6.467577106e-05
1282	6.463291478e-05
1283	6.459894187e-05
1284	6.459320399e-05
1285	6.458654397e-05
1286	6.458127965e-05
1287	6.455777019e-05
1288	6.455237262e-05
1289	6.454703623e-05
1290	6.454161496e-05
1291	6.453592407e-05
1292	6.453018891e-05
1293	6.452652212e-05
1294	6.445179374e-05
1295	6.444736707e-05
1296	6.444216606e-05
1297	6.438889933e-05
1298	6.438257463e-05
1299	6.436442219e-05
1300	6.436029031e-05
1301	6.427651485e-05
1302	6.427097003e-05
1303	6.419360937e-05
1304	6.411420707e-05
1305	6.404658896e-05
1306	6.404197634e-05
1307	6.394758002e-05
1308	6.394237585e-05
1309	6.391273439e-05
1310	6.390784462e-05
1311	6.390242003e-05
1312	6.381854237e-05
1313	6.379909634e-05
1314	6.378624634e-05
1315	6.378346751e-05
1316	6.377834464e-05
1317	6.377317509e-05
1318	6.376756908e-05
1319	6.376216283e-05
